bedrooms,bathrooms,sqft_living,sqft_lot,floors,waterfront,view,condition,grade,sqft_above,sqft_basement,sqft_living15,sqft_lot15,new_year,price,view,lat
3,2.25,3170,5000,2,0,0,5,10,2230,940,3170,5400,1975,1600000,0,47.6349
4,3.5,5550,28078,2,0,2,4,12,3350,2200,2980,19602,2000,3710000,2,47.6395
3,1.5,1520,8519,1,0,0,3,7,1520,0,1570,9000,1954,365000,0,47.7712
4,2.75,3410,23000,2,0,0,4,10,3410,0,2490,15512,1982,870000,0,47.5559
4,2.5,1830,9601,2,0,0,3,7,1830,0,1830,5892,2003,321000,0,47.3541
3,2.5,1550,4486,2,0,0,3,7,1550,0,1700,4487,2000,280000,0,47.3299
3,2.5,1520,3593,2,0,0,3,7,1520,0,1610,3612,2004,288000,0,47.3842
3,2,1240,12285,1,0,0,3,7,620,620,1560,11564,1991,248500,0,47.3219
4,2.5,2380,13550,2,0,0,3,7,2380,0,1230,9450,1999,330000,0,47.4486
5,3.5,2720,11454,2,0,0,3,9,1830,890,2920,11310,1988,740000,0,47.6466
3,2.5,2210,8010,2,0,0,3,8,2210,0,2430,9600,1998,445000,0,47.4845
2,1,1050,9600,1,0,0,4,6,1050,0,990,8880,1959,198500,0,47.3274
7,2.5,1940,5458,2,0,0,3,7,1940,0,1710,5688,1994,280000,0,47.3191
3,2.25,1420,3433,2,0,0,4,7,1420,0,1150,3432,1981,336500,0,47.7245
3,2.5,1690,10336,2,0,0,4,7,1690,0,1580,7700,1989,267000,0,47.311
3,1,1160,9180,1,0,0,3,7,1160,0,1160,10282,1968,315000,0,47.7427
4,2.5,2040,7412,2,0,0,3,8,2040,0,2050,7830,1988,545000,0,47.6347
3,1.75,1840,16679,1,0,0,3,8,1840,0,1910,15571,1989,274950,0,47.3207
2,1,1440,7130,1,0,2,3,7,1210,230,1970,7130,1948,500000,2,47.6778
3,1,1390,9624,1.5,0,0,4,7,1390,0,1440,9624,1954,299000,0,47.7758
3,2.5,1470,1445,2,0,0,3,8,1160,310,1470,1525,2005,420000,0,47.5468
3,2.5,1776,1248,3,0,0,3,8,1604,172,1780,1248,2006,620000,0,47.6539
3,2.25,1640,12000,1,0,0,3,7,1180,460,1620,12000,1967,575950,0,47.6252
4,2.5,2860,6600,2,0,0,3,9,2860,0,2790,6723,2000,666500,0,47.6067
4,1.5,1740,7292,1,0,0,3,7,1020,720,1740,7573,1962,180000,0,47.4787
3,1.75,1390,18200,1,0,0,4,7,1390,0,1810,9675,1962,261350,0,47.3208
4,3.5,2730,5607,1,0,0,5,9,1660,1070,1720,5400,1948,1030000,0,47.6387
3,1.75,1435,8960,1,0,0,4,8,1435,0,2030,9450,1969,390000,0,47.4525
3,1,1640,12384,1,0,0,4,7,1090,550,1550,11200,1954,253500,0,47.3256
4,2.5,2630,48706,2,0,0,3,8,2630,0,2680,48706,1986,625000,0,47.775
4,2.5,1580,7800,1,0,0,4,7,1580,0,1320,7800,1959,255000,0,47.481
3,2.5,1740,3721,2,0,0,3,8,1740,0,2030,3794,2009,257000,0,47.3363
2,1.75,1900,13122,1,1,4,3,7,1100,800,1650,13160,1954,869000,4,47.5121
4,2.5,3130,10860,2,0,0,3,10,3130,0,3130,10860,1990,745000,0,47.56
4,3.5,3500,9525,2,0,0,3,10,3500,0,2630,9525,1999,1350000,0,47.5641
3,1.75,2130,7500,1,0,0,4,7,1090,1040,1590,7500,1956,350000,0,47.4593
3,2.5,950,1110,2,0,0,3,8,950,0,1230,1215,2003,475000,0,47.6226
3,2.5,1720,11656,2,0,0,3,8,1720,0,1890,10336,1999,540000,0,47.6791
2,1,830,2699,1,0,0,3,7,830,0,1030,3574,1996,175000,0,47.3839
2,0.75,660,5240,1,0,0,4,4,660,0,850,5080,1912,100000,0,47.3881
5,1,2590,4652,2,0,0,4,8,2310,280,2360,4650,1907,890000,0,47.6038
3,2.5,1600,4271,2,0,0,3,7,1600,0,1700,4746,2000,280000,0,47.3303
4,4.25,4390,13833,2,0,3,3,10,3320,1070,3850,11652,2003,1050000,3,47.5566
4,2.5,3560,12047,2,0,0,3,10,3560,0,3420,11250,1988,486000,0,47.3019
5,2.5,2860,68519,2,0,0,5,8,2860,0,1670,35910,1958,670000,0,47.5265
3,2.5,1640,7847,2,0,0,3,8,1640,0,1870,6079,1987,480000,0,47.5684
3,1.75,1500,6180,1,0,0,4,6,1060,440,1740,6180,1947,440000,0,47.5689
3,3.25,3990,8505,2,0,2,3,9,2870,1120,3640,8505,1999,1500000,2,47.5744
4,2.5,2610,33206,2,0,0,3,10,2610,0,2870,28295,1988,743700,0,47.6662
3,1.75,1470,7590,1,0,0,3,7,1470,0,1700,5080,1988,449950,0,47.6964
2,1,700,2334,1,0,0,3,7,700,0,2300,5000,1945,367000,0,47.701
4,3.25,3960,12895,2,0,0,3,11,3960,0,3870,12040,2001,1190000,0,47.5211
3,1,900,7576,1,0,0,4,6,900,0,1220,7452,1959,201000,0,47.2881
3,1.75,2010,3800,2,0,0,2,7,2010,0,1540,3800,1922,575000,0,47.6408
3,2.5,1940,10350,1,0,0,3,7,1420,520,1810,7800,1979,295000,0,47.3385
3,1,1510,8760,1,0,0,4,6,1510,0,1040,7828,1946,190000,0,47.3015
2,3,2020,5000,1,0,0,3,8,1350,670,1160,1118,1952,742500,0,47.6758
6,3.5,4430,11453,2,0,0,3,9,3000,1430,2730,5661,2001,875000,0,47.5156
4,3.5,4010,10880,2,0,3,4,11,3150,860,3530,17310,1990,1390000,3,47.5359
4,2.25,3070,8400,2,0,0,4,8,3070,0,1880,8000,1970,600000,0,47.7316
3,1.5,1460,11100,1,0,0,3,7,1460,0,1460,11100,1956,207000,0,47.3253
4,2.75,3260,5335,2,0,0,3,9,3260,0,3180,5438,2003,650000,0,47.5414
2,1,830,5610,1,0,0,3,6,830,0,1310,2793,1922,275000,0,47.5674
4,2.5,2390,4200,2,0,0,3,9,2150,240,2800,5250,1924,1200000,0,47.6272
3,2,1130,7200,1,0,0,4,6,1130,0,1270,7500,1944,262500,0,47.4779
2,1,1120,8661,1,0,0,3,7,1120,0,1470,7205,1946,399000,0,47.7034
4,1.5,1410,10648,1,0,0,4,7,1410,0,1410,10522,1966,139000,0,47.3736
3,2.5,1750,4797,2,0,0,4,7,1750,0,1750,4293,1991,575000,0,47.6954
2,1,1040,3200,1,0,0,3,7,1040,0,1890,4000,1926,580000,0,47.6558
3,2.25,1630,2490,2,0,0,3,7,1630,0,1630,2680,2004,468000,0,47.6807
3,1,1380,10112,1,0,0,4,7,940,440,1240,10112,1963,230000,0,47.3196
4,4,3680,18804,2,0,0,3,10,3680,0,3200,15954,1990,675000,0,47.6193
3,1,1250,20040,1,0,0,3,7,1250,0,1640,19840,1970,318000,0,47.7514
5,3.5,2660,6978,2,0,0,3,8,1980,680,2220,7294,1996,332100,0,47.2631
2,1,620,6600,1,0,0,3,6,620,0,1050,6600,1963,175000,0,47.4862
4,2.25,2600,10660,2,0,0,4,8,2600,0,3150,10660,1979,817000,0,47.5533
4,3,2150,8119,2,0,0,3,8,2150,0,1590,8119,2004,1200000,0,47.6335
3,1.75,1470,6550,1,0,2,3,7,1070,400,1440,6550,1916,525000,2,47.5463
3,1,1380,7282,1.5,0,0,5,6,1380,0,860,4826,1915,189000,0,47.3006
3,2.5,1680,1683,2,0,0,3,9,1120,560,1610,1618,2014,629950,0,47.6425
1,1,1000,9084,1,1,3,3,7,1000,0,1090,6536,1950,641500,3,47.5007
3,2.25,1630,7573,1,0,2,3,7,1230,400,1550,7695,1983,490000,2,47.7273
3,1.75,1790,15142,1,0,0,3,7,1360,430,1910,7500,1976,415000,0,47.7362
2,1,890,6380,1,0,0,3,6,890,0,990,6380,1951,250000,0,47.691
3,1.5,1290,8175,1,0,0,4,7,820,470,2130,8577,1952,781000,0,47.6296
4,2.25,2420,7927,1,0,0,4,7,1400,1020,2120,7693,1973,400000,0,47.7583
4,3,3680,7105,2,0,2,3,10,2890,790,1580,6815,2008,935000,2,47.6956
4,2.5,3020,17810,1,0,0,3,9,1600,1420,2500,15815,1979,575000,0,47.7735
4,3.25,4240,11189,2,0,2,3,10,4240,0,3390,12540,2006,1660000,2,47.6526
5,2.75,3130,9450,1,0,0,4,8,1580,1550,1900,9000,1973,302300,0,47.3099
2,1,900,6656,1,0,0,3,7,900,0,1230,6400,1940,355000,0,47.5467
3,2.25,2880,7599,1,0,2,3,9,1710,1170,2920,12401,2002,1540000,2,47.6938
4,1.75,2390,17717,1,0,0,4,8,2390,0,2390,10730,1964,926250,0,47.5755
3,1.75,1450,7620,1,0,0,4,7,1050,400,1380,7620,1955,300000,0,47.4569
3,1.75,1070,9000,1,0,0,4,7,1070,0,1700,8400,1978,361500,0,47.6984
3,1.5,1740,9840,1,0,0,4,8,1740,0,1930,9840,1963,616000,0,47.5748
2,1.75,1210,1161,2,0,0,3,8,1210,0,1700,2285,2014,395000,0,47.5513
3,1.5,2100,10000,1,0,0,4,7,2100,0,1300,7500,1954,245000,0,47.4222
3,1,1060,9600,1,0,0,4,6,1060,0,1060,9604,1962,206000,0,47.2878
4,2.5,3280,16575,1,0,0,3,9,2190,1090,1570,13209,1972,706000,0,47.426
3,1.5,1660,6000,1.5,0,0,3,7,1660,0,1640,6000,1937,578000,0,47.6409
5,3,3070,5252,2,0,0,3,8,3070,0,2760,5203,2005,341950,0,47.3666
3,1,1150,9048,1,0,0,2,7,1150,0,1550,8207,1922,305000,0,47.6755
3,2.75,1710,3600,1,0,0,3,7,1590,120,1710,3600,1909,575000,0,47.642
3,1,1180,43124,1,0,0,4,6,1180,0,1410,43560,1959,330000,0,47.5278
4,2.25,2130,7200,2,0,0,3,7,2130,0,1990,7200,1972,445000,0,47.7152
3,1,1050,7560,1,0,0,3,7,1050,0,1490,7560,1951,333000,0,47.525
4,2.5,2520,3980,2,0,0,3,8,2520,0,2610,3980,2005,598500,0,47.5401
2,1,700,6000,1,0,0,3,6,700,0,1320,6000,1943,225000,0,47.4671
4,2.5,2640,4200,2,0,0,3,8,2640,0,2460,4200,1998,570000,0,47.6038
5,2,2330,6783,1,0,0,3,7,1310,1020,1930,6783,1956,630000,0,47.6955
5,2.25,2830,7738,2,0,0,4,8,2830,0,2300,9840,1977,779000,0,47.5582
4,3.5,3720,13591,2,0,3,3,10,3720,0,4210,14282,2004,760000,3,47.536
5,1.75,1890,9600,1,0,0,4,7,1890,0,2350,5308,1960,322968,0,47.7391
4,2.5,2910,7287,2,0,0,3,8,2910,0,2420,6180,1998,595000,0,47.5354
4,1,1300,18836,1,0,0,4,7,1300,0,1540,8498,1941,321000,0,47.5029
3,2.25,2770,57745,2,0,0,3,8,2770,0,2720,46765,1985,653000,0,47.775
4,1.75,2520,21834,1,1,4,3,8,1420,1100,1700,8100,1960,750000,4,47.4996
3,1,1340,4284,1,0,0,3,7,1080,260,1960,4080,1910,530000,0,47.6633
2,1.75,1060,1241,2,0,0,3,7,960,100,1170,1400,2008,352750,0,47.5999
4,2.5,2480,8563,2,0,0,3,8,2480,0,2460,8660,1992,424950,0,47.381
5,2.75,2220,4000,1,0,0,3,7,1230,990,1580,4000,1973,427000,0,47.5754
4,2.5,3220,5120,2,0,0,3,9,2420,800,1770,7680,2000,558000,0,47.5434
2,2,1600,5643,1,0,0,3,7,1600,0,1600,5746,1954,438200,0,47.6968
1,1,640,4800,1,0,0,3,6,640,0,1250,2847,1918,340000,0,47.5551
4,3.75,3610,7904,3,0,0,3,11,3290,320,2460,7300,1994,830005,0,47.6992
4,3.25,3420,5012,2,0,0,3,10,2330,1090,2320,5465,2008,548000,0,47.732
3,1.75,1840,5101,1,0,0,5,7,1040,800,1340,5000,1952,411715,0,47.5585
4,4,2790,16117,2,0,0,4,9,2790,0,2740,25369,1999,865000,0,47.6033
6,4.25,5860,13928,2,0,3,3,10,4150,1710,5790,13928,2013,1750000,3,47.5382
3,3,3450,16200,2,0,0,3,10,3450,0,3130,12150,1983,688000,0,47.6319
4,2.5,2350,5100,2,0,0,3,8,2350,0,2190,5100,2003,399950,0,47.3507
3,1,1250,4590,1.5,0,0,3,6,970,280,1830,4080,1903,555000,0,47.6757
3,2,2000,3207,1,0,0,4,7,1100,900,1460,3200,1916,677000,0,47.6561
3,2,2260,9568,1,0,0,3,8,1780,480,2250,9744,1985,539000,0,47.6457
3,1.75,1510,6597,1,0,0,4,6,950,560,1460,5320,1939,410000,0,47.5938
2,2.25,1800,2748,2,0,0,4,9,1800,0,1800,2755,1979,472000,0,47.6104
3,2.5,2420,8856,1,0,3,3,9,1620,800,2650,9750,1957,755000,3,47.5405
5,1.75,1750,8325,1,0,0,5,7,1750,0,1430,8325,1966,269900,0,47.4007
4,2.5,2660,40312,2,0,0,4,8,2660,0,2650,45302,1977,667400,0,47.7532
3,2.25,2640,7544,1,0,0,3,10,2640,0,2650,7904,1995,1220000,0,47.6224
3,2.5,1460,1613,2,0,0,3,8,1180,280,1460,1403,2007,544000,0,47.6781
2,1,1570,5000,1.5,0,3,4,8,1570,0,1760,3000,1924,800000,3,47.5955
3,1,1010,7500,1,0,0,4,7,1010,0,1250,10000,1975,315000,0,47.6172
4,1,1200,7200,1.5,0,0,3,6,1200,0,1070,6050,1944,227000,0,47.4951
4,2.5,4040,25752,2,0,0,3,10,4040,0,3230,22247,2000,765000,0,47.4579
3,3,1820,1641,3,0,0,3,8,1540,280,1720,1501,2006,625000,0,47.6482
4,5,5810,7440,2,0,0,3,10,3790,2020,3010,7200,2004,1880000,0,47.6878
4,2.5,3010,9600,1,0,2,3,9,1510,1500,2780,10000,1979,822600,2,47.5519
4,2.5,1910,8947,1,0,0,4,8,1160,750,1920,7350,1970,515000,0,47.7374
4,2,1640,5014,1,0,0,4,7,930,710,1600,5452,1982,377000,0,47.5545
3,1,1480,17360,1,0,1,3,8,1480,0,2250,8720,1954,600000,1,47.5179
4,1.75,2520,7770,1,0,0,3,8,1680,840,2340,7770,1965,525300,0,47.7721
4,3,2840,13554,1,0,2,4,9,1990,850,2840,16940,1974,760000,2,47.7153
2,1,840,7200,1,0,0,4,5,840,0,1030,7200,1907,202000,0,47.3769
3,2,1730,38884,1,0,0,3,8,1730,0,2130,91040,1997,470000,0,47.4164
3,2.5,3140,10983,2,0,0,3,10,3140,0,3140,10983,1991,810000,0,47.5595
3,1,1480,8415,1,0,0,3,7,1080,400,1780,8512,1967,175000,0,47.4585
4,1.75,1920,7986,1,0,0,3,7,960,960,1700,7452,1952,440000,0,47.7209
2,1,770,8636,1,0,0,2,6,770,0,1110,8636,1951,197000,0,47.5075
3,1,1010,7384,1,0,2,5,6,1010,0,1010,8000,1943,254000,2,47.4905
3,1,1460,10000,1.5,0,0,3,7,1460,0,1910,10000,2002,405000,0,47.6214
2,1,940,4264,1,0,0,5,7,940,0,1630,4472,1949,416000,0,47.5314
4,2.75,2840,4864,3,0,0,3,9,2840,0,2990,5314,2014,779950,0,47.7103
4,2.75,1910,7210,1,0,0,4,7,1430,480,1750,7446,1980,200000,0,47.3693
4,2.5,2430,8509,2,0,0,3,9,2430,0,2760,8509,1992,658100,0,47.5714
2,1.75,1610,4104,1,0,0,3,7,950,660,1510,5284,1996,397000,0,47.5565
3,3.75,2780,5002,2,0,0,3,10,2780,0,3110,5717,1999,815000,0,47.5939
2,1,1160,8504,1,0,0,4,7,1160,0,1320,8504,1949,345000,0,47.7364
4,2.5,1850,7199,2,0,0,4,7,1850,0,1940,7432,1989,305500,0,47.4031
3,2.25,2120,13090,1,0,0,3,8,2120,0,1400,12039,1997,340000,0,47.296
5,2.5,2620,12763,1,0,0,3,7,1400,1220,2390,9156,1979,330000,0,47.72
4,2.5,2060,3608,2,0,0,3,7,2060,0,2060,3608,2004,269000,0,47.362
3,1,1060,9525,1,0,0,3,7,1060,0,1630,9525,1966,349950,0,47.6855
3,1,1500,6240,1,0,0,4,7,1500,0,1230,6240,1953,431000,0,47.7281
4,1.75,2380,5700,2,0,1,4,7,1820,560,2190,5700,1946,735000,1,47.6656
5,3,3045,5030,2,0,0,3,8,3045,0,3045,5322,1999,414000,0,47.4386
3,2.5,1700,4105,2,0,0,3,8,1700,0,1880,3665,1992,619500,0,47.6078
3,1.75,1240,13869,1,0,0,4,7,1240,0,1970,7790,1957,675000,0,47.6919
3,1,1410,7854,1,0,0,4,7,1410,0,1460,7500,1971,380500,0,47.7303
3,1.5,880,6600,1,0,0,5,6,880,0,1020,6600,1945,253000,0,47.5002
2,1,740,9003,1,0,0,3,5,740,0,1230,8050,1949,157500,0,47.4217
4,2,2030,9300,1,0,0,4,8,2030,0,1800,9018,1976,627000,0,47.6658
4,2.5,2090,7241,1,0,0,4,7,1140,950,1510,7402,2001,469500,0,47.726
2,1,920,8341,1,0,0,3,7,920,0,2330,9792,1939,319950,0,47.5015
3,1,1180,7200,1,0,0,4,7,1180,0,1180,7200,1968,249500,0,47.4249
3,1,1260,3230,1.5,0,0,3,7,1260,0,1700,3500,1907,485000,0,47.644
5,3,3690,10260,1,0,4,4,9,2070,1620,3160,14000,1967,1130000,4,47.5919
3,1.75,1700,17355,1,0,0,3,7,1200,500,1900,9528,1978,314500,0,47.3637
2,1,770,8149,1,0,0,3,6,770,0,880,8149,1948,220000,0,47.7467
3,2.5,2020,7800,1,0,0,4,7,1330,690,1870,7800,1958,444950,0,47.7368
4,2.5,2030,9825,1,0,0,3,8,1330,700,2180,7500,1985,598000,0,47.6892
4,3.5,2690,6164,2,0,0,3,9,2690,0,2910,5000,2002,699850,0,47.599
3,2.5,1750,3354,2,0,0,4,7,1750,0,1750,4286,1991,595000,0,47.6953
4,2.5,3270,45537,2,0,0,3,9,3270,0,2670,38827,1993,735000,0,47.6303
4,2.5,2330,14289,2,0,0,4,8,2330,0,2210,12823,1978,542500,0,47.5916
3,1.75,1720,6960,1,0,0,3,7,1140,580,1720,7280,1978,450000,0,47.6972
3,2,2420,8800,1,0,0,4,7,1420,1000,1546,8666,1959,298500,0,47.4322
2,1,710,1136,2,0,0,4,7,710,0,1370,1173,1943,403950,0,47.6414
2,1,710,4240,1,0,0,4,6,710,0,850,5200,1942,271000,0,47.5226
2,1,1510,3844,1,0,0,4,7,1510,0,1170,3844,1970,335000,0,47.7038
2,2.25,1610,1968,2,0,0,5,7,1610,0,1950,1968,1979,305000,0,47.5184
3,3,1880,2200,2,0,0,3,8,1520,360,1500,1426,2007,630000,0,47.6666
2,1.75,1220,5000,1,0,0,5,7,860,360,1120,5000,1921,253000,0,47.4906
4,1.75,2060,7900,1,0,0,4,7,1070,990,1830,8000,1957,395000,0,47.6028
3,2.5,1340,10290,1,0,0,4,7,1140,200,1760,7903,1981,265000,0,47.3553
2,1,1030,9192,1,0,0,4,6,1030,0,1030,9190,1959,225000,0,47.4565
4,2.5,2717,4513,2,0,0,3,8,2717,0,2550,4841,2005,338500,0,47.3373
2,1.75,1360,8100,1,0,0,3,7,860,500,1830,6766,1975,300000,0,47.7295
2,1,1260,7810,2,0,0,3,6,1260,0,1260,7755,1945,255000,0,47.5003
4,3,2240,8504,2,0,0,3,7,2240,0,1570,8460,1992,337000,0,47.7348
3,2.25,2080,9740,2,0,0,3,8,2080,0,2080,8705,1988,324900,0,47.261
3,2.75,2760,8476,1,0,0,4,8,1690,1070,2610,9835,1967,821000,0,47.5402
4,2.75,3000,213008,1,0,0,4,8,3000,0,2300,74191,1975,500000,0,47.4032
4,3.5,3310,6000,2,0,2,3,8,2200,1110,1420,6000,2010,885000,2,47.5511
4,2,1630,10375,1,0,0,5,7,1630,0,1360,10026,1968,360000,0,47.7566
3,1,900,7500,1,0,0,4,7,900,0,1960,7500,1972,304000,0,47.7314
2,1,880,2400,1,0,0,3,6,760,120,1180,6300,1918,376000,0,47.5643
4,1.5,1620,7875,1,0,0,3,7,1620,0,1890,8400,1956,425000,0,47.6041
3,1.75,1610,7200,1,0,0,3,8,1090,520,3790,7200,1973,1180000,0,47.6279
3,2.5,1730,1803,2,0,0,3,7,1730,0,1190,7980,2005,187000,0,47.4648
2,1.5,1640,4080,1.5,0,0,5,7,1540,100,1880,4080,1916,710000,0,47.6624
3,1.75,1840,7350,1,0,0,3,8,1370,470,1920,8518,1974,585000,0,47.6729
5,4,4700,22326,2,0,0,3,11,4700,0,4730,27110,2002,1400000,0,47.5417
4,3.5,4500,44384,1,0,0,3,12,3340,1160,2540,26287,1990,1980000,0,47.6323
3,1.75,1780,35233,1,0,0,4,8,1420,360,1950,17334,1979,250000,0,47.2949
4,2.75,3800,12200,2,0,3,4,10,3800,0,3710,14796,1986,950000,3,47.5689
3,2.5,2980,16996,2,0,0,3,10,2980,0,2980,15438,1992,725000,0,47.595
4,2.5,2780,6369,1,0,0,3,8,1590,1190,2170,7490,1978,505000,0,47.7284
1,1,560,4120,1,0,0,3,4,560,0,980,4120,1947,90000,0,47.5335
4,2,2060,3060,2,0,0,3,7,2060,0,1630,3766,1968,400000,0,47.5631
3,1,1140,7785,1,0,0,3,8,1140,0,2080,10620,1954,407000,0,47.709
3,1.5,1890,4400,1.5,0,0,5,7,1890,0,1620,4080,1919,651000,0,47.6662
3,2.25,2090,7450,1,0,0,3,7,1350,740,1740,7644,1978,485000,0,47.7598
4,2.75,3460,13168,2,0,0,4,8,3460,0,1500,7670,1986,460000,0,47.2046
2,1,1320,6135,1,0,0,4,7,880,440,1050,4693,1942,369000,0,47.5265
2,1,1240,27042,1,0,1,3,6,1000,240,2140,20059,1943,355000,1,47.5026
2,1,810,4755,1,0,0,3,7,810,0,1180,4755,1980,155000,0,47.5313
3,1,1880,5450,1.5,0,0,4,8,1880,0,2580,5450,1924,1000000,0,47.6453
4,2.5,2680,11590,2,0,0,4,9,2680,0,2580,8225,1988,419625,0,47.4395
3,2,2040,6880,2,0,0,4,7,2040,0,1710,7597,1954,435000,0,47.7601
4,1.75,2180,7876,1,0,0,4,7,1290,890,1960,7225,1977,379000,0,47.5157
4,2.25,1870,5371,2,0,0,3,7,1870,0,2380,4502,2009,293000,0,47.3844
4,2.75,2310,7851,1,0,0,4,8,1790,520,2230,7359,1989,592100,0,47.5473
3,1.75,1120,9730,1,0,0,3,7,1120,0,2530,8717,1989,362000,0,47.7372
3,1,1340,10035,1,0,0,3,7,1340,0,2090,10035,1959,227000,0,47.4916
3,1.75,1260,8487,1,0,0,3,7,1260,0,1890,13051,1970,335500,0,47.7664
3,1.75,1200,55321,1.5,0,0,5,7,1200,0,1910,54450,1977,213000,0,47.3492
5,2.5,2400,4496,2,0,0,3,7,2400,0,1880,4319,2004,338000,0,47.3692
3,1,940,7200,1,0,0,4,7,940,0,1090,7800,1954,163500,0,47.2979
2,1,860,5000,1,0,0,3,7,860,0,1130,6000,1949,199988,0,47.5005
3,2.25,2390,7875,1,0,1,3,10,1980,410,3720,9075,1948,1190000,1,47.6515
4,2.5,3130,5200,2,0,0,3,7,3130,0,3020,5200,2005,320000,0,47.3828
6,2.25,3550,11780,1,0,0,4,8,2960,590,2360,8850,1948,450000,0,47.7218
2,2,1470,2541,2,0,0,3,6,1470,0,1310,2721,2005,249900,0,47.3502
2,1,910,9869,1,0,0,3,6,910,0,1480,9750,1957,223000,0,47.4572
4,4,2630,59586,1,0,0,3,7,1470,1160,2230,5715,1963,631000,0,47.4496
4,2.25,1780,10416,1,0,0,5,7,1060,720,1780,9975,1963,350000,0,47.4414
3,1.75,1430,39160,1,0,0,3,7,900,530,1430,40860,1987,279000,0,47.5513
5,2,2730,7344,1,0,0,5,7,1510,1220,1730,7700,1962,310000,0,47.4602
2,1,900,8000,1,0,0,4,6,900,0,1240,8000,1954,185000,0,47.4217
3,2.5,1740,22089,1,0,0,4,8,1130,610,2000,24925,1977,445000,0,47.3948
4,2.5,2905,4874,2,0,0,3,9,2905,0,2900,5271,2003,365000,0,47.4084
3,1.5,2230,9120,1,0,0,3,7,1390,840,1420,8450,1959,333500,0,47.5008
3,2.25,1680,8450,1,0,0,3,8,1340,340,1850,8300,1960,385000,0,47.7575
3,1.5,1240,11200,1,0,0,4,7,1240,0,1240,11008,1954,345000,0,47.5716
3,3,3230,8625,2,0,3,3,10,2220,1010,2330,6022,1998,1260000,3,47.562
4,2.5,2560,10400,1,0,0,4,7,1280,1280,1740,11050,1965,440000,0,47.5225
3,2.5,2600,4724,2,0,0,3,7,2600,0,2400,4724,2002,444500,0,47.5359
4,1,1200,11834,1,1,3,3,6,1200,0,1670,47462,1972,340000,3,47.4557
4,1,1660,6075,1.5,0,0,5,7,1660,0,1810,5400,1915,680000,0,47.6755
3,1.75,1140,8558,1,0,0,4,7,1140,0,1490,10530,1982,420000,0,47.7027
3,2.25,3050,10689,2,0,0,4,9,3050,0,2697,10925,1988,438500,0,47.3326
2,1,800,10625,1,0,0,3,6,800,0,1130,10625,1942,109500,0,47.496
4,2.75,1700,7495,1,0,0,4,7,1200,500,1650,7495,1964,461000,0,47.7589
4,1.75,2630,9645,1,0,0,4,9,2630,0,2690,10439,1963,968000,0,47.5459
3,1.75,1960,7705,1,0,0,4,7,980,980,1380,4349,1950,355000,0,47.53
3,1.5,1180,11579,1,0,0,4,7,1180,0,1780,22486,1962,249000,0,47.4502
5,2.5,1960,7350,1,0,0,4,7,1360,600,1900,7350,1969,256500,0,47.4368
5,2.5,4250,20441,1,0,1,4,11,2490,1760,3620,16304,1984,1810000,1,47.6377
3,2.25,1950,8661,1,0,0,4,8,1950,0,1950,8800,1966,269000,0,47.3127
4,3.5,3600,5217,2,0,0,3,9,2720,880,2270,5217,2014,1350000,0,47.6189
3,2.25,2060,9552,1,0,0,4,9,1610,450,2930,11212,1975,885000,0,47.5402
3,2,1640,9825,1,0,0,4,7,1090,550,1500,9750,1971,455000,0,47.7244
4,2.5,2730,4800,1.5,0,0,5,8,2230,500,2190,4200,1909,980000,0,47.642
3,1.75,1530,6300,1,0,0,3,6,1530,0,920,6300,2004,412500,0,47.516
4,3.5,3060,4777,2,0,0,3,9,3060,0,3060,4935,2007,740000,0,47.555
4,2.25,2860,5658,2,0,3,3,10,2130,730,2700,5221,1933,1300000,3,47.6395
2,1.5,1030,798,3,0,0,3,8,1030,0,1020,1026,2008,326000,0,47.6975
4,2.5,2460,4200,2,0,0,3,8,2460,0,2460,4200,1998,568500,0,47.6041
4,2.5,2500,8282,2,0,0,3,9,2500,0,2500,8046,2013,620000,0,47.5127
3,1.75,1830,7600,2,0,0,3,7,1490,340,1300,4000,1947,283000,0,47.5317
6,3.25,2820,4536,2,0,0,4,8,1930,890,2820,4536,1917,875000,0,47.6688
4,2.25,3750,5000,2,0,0,5,8,2440,1310,2170,4590,1924,1310000,0,47.6747
3,2.5,2070,6145,2,0,0,3,7,2070,0,2070,5297,2003,289950,0,47.3357
3,2.5,1780,7192,1,0,0,4,7,1250,530,1870,8500,1974,252500,0,47.4093
4,2.25,2200,6750,1,0,0,5,8,1480,720,2710,6750,1959,376000,0,47.5215
4,2.5,3240,13978,1,0,0,3,9,1860,1380,3150,12767,1977,635700,0,47.6298
4,2.5,2880,12349,2,0,0,3,10,2880,0,3490,11539,1996,710000,0,47.5879
3,1.75,1570,5120,1,0,2,3,7,980,590,2420,7200,1947,440000,2,47.7166
3,2.5,3180,7904,1,0,0,3,8,1810,1370,1950,7800,2006,439000,0,47.489
2,1.5,1310,12196,1.5,0,0,3,6,1310,0,2970,12196,1970,455000,0,47.6487
2,1,910,9612,1,0,0,4,7,910,0,1410,9611,1981,225000,0,47.4297
3,1,1460,10914,1,0,0,4,7,1460,0,1490,8314,1959,250000,0,47.4511
4,3.25,3410,34939,2,0,0,4,9,2470,940,2450,39045,1992,585000,0,47.459
3,1.75,2720,4720,1.5,0,0,4,7,1580,1140,1660,4640,1925,685000,0,47.6691
5,2.75,2280,10319,1,0,0,3,8,1300,980,2370,8056,1959,420000,0,47.7566
